50022,90,4.037877432965011
49948,79,0.5810736428611675
15996,18,3.410409542973085
30772,82,4.327580167222811
4581,76,4.628901591590971
17863,61,2.5777266618968766
21716,1,2.5778906438165605
47943,60,4.3957702161166665
33224,121,2.7435304888081014
5344,17,1.0221509191875453
26140,90,3.1294496923891364
19292,9,2.2038997739631183
24648,53,3.879816134289303
3974,49,3.0899746175510154
25703,92,3.9043252955021925
28994,73,4.363020627164578
7674,156,4.2726630183174805
46016,97,2.910783942552573
16395,94,4.212386191386149
23980,85,-1.41982327920939
52213,94,2.1088913076426796
31823,139,2.961748455691858
5312,5,5.125551357717788
17616,33,7.131727819097024
7103,87,4.4320973204050205
36970,18,4.477662175945828
21837,87,4.964706706099164
39516,9,0.24691777796270786
52511,43,4.656137676701605
50996,91,0.3498026976254999
52188,61,1.5088901277174955
24644,53,3.28459229291633
17264,116,0.18412160759350582
48120,74,3.586051781893123
39647,34,4.0090410378150985
51875,142,2.6868405280427488
35126,55,3.832844619513841
6642,116,0.16067417591526956
15153,22,0.9230772088628033
50132,128,5.319561518306969
4445,22,0.32490382583165456
26657,56,3.067140325621244
46030,153,3.34097914108295
39298,97,4.544185316541848
23479,39,4.236632782988584
20829,116,0.14962982744929576
32184,57,1.3577988791329063
15813,81,3.846167526962123
44706,48,4.305158405553642
41723,156,4.833300589608716
22934,5,3.3685513821980733
30157,120,5.276394367185495
7690,121,2.0310299670145855
37154,73,5.1357071009309685
49715,89,2.9499763872193028
20690,137,1.4587910406799707
5431,7,5.004294272994765
50559,143,3.0713375819311466
4519,56,2.245260738926711
8911,22,0.5085195311584335
16489,22,0.7059210567192297
51578,22,0.2698247858117798
29776,90,7.717856737605739
19158,53,-0.08469496859901664
45358,143,6.635819097345524
50330,7,3.9651980767881287
31655,93,5.412729613100765
23903,91,0.020013798572490582
29779,56,4.334952361493038
27957,91,0.06587137773219323
30284,9,0.39384226597497796
17234,56,3.449253770744079
682,143,8.497668864410212
50103,116,0.4622165519386122
50701,9,0.33727354560324785
51922,87,6.555101222548437
19005,39,5.7389261502847075
21641,32,3.6531098630687473
11205,43,2.1553217035789176
44636,32,4.236307822740566
32010,124,4.329788621060921
35255,14,3.826086982449263
26173,104,5.6516472543074
20572,0,-0.12865667664036728
45354,39,4.639916766428416
50256,49,-0.018922457741801343
52446,142,4.252533108940964
14060,11,3.1180308652186057
12861,17,1.5632161150261346
37832,7,3.3286542868417692
1611,124,4.243736992946742
36875,104,1.3133340936005233
22462,76,4.0783131972582805
36890,133,0.5337287284227867
1637,145,5.1887935112681385
24586,139,4.442800924882941
41223,92,2.3115353366713673
42736,15,2.3958975203231385
31112,101,4.0182123649821015
39106,25,0.6272825781981778
33705,85,1.6128359286106333
4631,33,4.505760945090433
9396,82,3.400009214076501
40056,155,-0.11662879762827122
4955,5,3.1455647986840423
48668,0,1.671288369001666
32467,133,1.1850973144993304
40197,146,1.5577865898645018
27494,146,5.810275735045825
50896,91,0.008949301395592274
26631,146,3.433402589502193
12270,92,4.289609475151005
29485,124,5.4740787859181275
52034,142,5.002211776912472
39020,73,4.851223574094438
29898,121,1.859408211714745
20859,124,6.337836191132168
6564,120,4.7635399251092005
23672,96,4.629987196869658
43697,89,1.1760548668700028
20235,120,3.864747503797453
43078,90,3.834831558742258
49683,25,0.06874240981797758
41893,23,2.8979138783895095
22411,33,3.707207968467141
9517,34,5.21636488257142
3271,120,4.772562145667652
10872,85,3.188843215783514
14984,76,3.8091848791380567
10666,0,1.3573383902611997
7849,104,5.975269007899265
35992,155,1.326466173832448
37401,85,6.97330337085302
7056,128,3.1926196465536782
42767,48,3.8070860918796723
17625,1,5.732109079046905
15536,91,1.2072762372718555
1038,48,4.384860192496349
38272,87,3.5992839741769664
18115,38,3.0597224205641895
431,1,1.9939113136502729
10315,155,1.22938978657788
12640,34,4.450860695800118
51543,146,0.8820259100193975
34702,124,4.350123543047362
47119,56,4.155680519980592
46028,73,1.4058903485057346
47612,120,3.5360666188902763
13946,128,3.3079256847663707
35082,73,2.806521123420341
18968,94,2.9958783871762256
27306,101,5.068991477612274
37564,9,-0.5115181407626446
38273,133,0.7910064257561967
34706,81,3.39201585074995
27549,128,2.5889092233319695
51034,137,3.6863504653809467
44967,121,2.4391516745611064
30621,146,3.0179248538965275
10491,56,3.8639891844744967
11621,142,4.691797963609359
11520,90,6.994273136375369
44733,96,4.60039448155507
2033,61,0.8912899361424178
31531,119,5.648261686448895
24678,124,3.2708256325883354
33123,92,4.492959955052179
14134,120,5.33743918086311
43012,119,2.0585340167670276
9701,9,-0.40597950980283515
8402,18,4.329106438331287
23799,74,3.584748242205397
16205,9,0.7726769918397322
10984,121,3.153438261203562
21658,91,0.2980664870514377
18209,33,4.379911131905007
42646,39,5.510012421990506
41949,74,3.7532341574310446
12849,128,4.975945726073804
27820,116,0.30237759963716704
31265,128,4.378543779530339
47614,35,2.839600659775993
38907,85,4.082533247888037
