1,142,5.679887393301856
1,5,5.327422447570456
10003,85,4.379625637532128
10005,119,1.8917621768372568
10009,156,3.068883830853037
10011,146,4.101083397578138
10013,35,1.3259306029097506
10015,61,1.6278794767815394
10019,0,0.47606849631936043
10019,34,4.682135983756325
10022,15,5.031027819773826
10024,93,3.9739466191339208
10028,143,-1.3830635813009058
10030,142,3.6063974556603338
10030,87,3.850439318216436
10032,52,4.120226800167097
10032,87,4.57392192359248
10037,76,5.3200345227564245
10039,5,5.747921844928457
10039,91,0.2379912432388432
1004,116,0.06967946839912226
10051,33,3.900398224857192
10054,120,3.7593185927514434
10054,133,1.098948334247586
10054,19,3.8485993058203274
1006,32,4.473658109970106
10061,39,4.20074009431776
10068,92,4.704469576087987
10069,133,1.4012065109780072
10070,143,3.808809521872351
10070,90,3.4870160939283434
10073,74,3.1311663745663
10074,90,4.249279871341127
10077,143,3.8255650539871096
10082,60,1.5936157709212615
10082,87,4.346501921405488
10086,48,3.4361890544428633
10099,133,0.5843819503025759
10109,22,0.6370038552636835
1011,14,3.336077033173984
10111,82,4.598462498658294
10113,120,5.318020168080527
10114,91,0.45748481967760096
10120,121,3.7944363924662756
10120,48,4.838582057208108
10120,7,5.728292927793355
10122,127,3.9303681804410457
10122,87,3.7111255737561146
10126,101,3.928329830693705
10128,32,5.134366826996811
10130,15,3.03605355331849
10132,1,4.079325201296599
10134,116,-0.18906347068158968
10135,101,7.335260214742279
10136,155,1.7343902592849916
10138,73,4.059982049989462
10140,139,5.146091469713095
10150,116,-0.04543096362516242
10159,32,4.072459763423758
10166,124,3.9055520022402788
10166,1,4.0683893229796935
10166,90,4.74292187435793
10169,128,4.874879323086745
1018,38,3.8355900491134216
1018,9,0.6218597861919439
10186,119,4.9968463695402
10189,124,0.7300020026479279
10193,57,0.7118577477671919
10195,14,4.177684270689028
10198,79,0.48397330820189943
102,76,2.2689551483445265
10200,68,2.6654636691602778
10207,7,2.721198459525256
10210,104,6.170794923469426
10213,135,5.430350705861355
10216,74,3.6026164465568917
10218,43,3.9350638867923196
10222,43,6.165806174797516
10224,92,2.3348166710781855
10227,11,4.288954222218364
10227,57,4.021529488422458
10232,76,3.3989085131174
10233,85,4.1563462799832775
10235,30,0.05023506068170055
10239,0,0.7563973119593974
10239,133,0.2571954903121758
10239,155,1.6293084454345186
10240,121,1.5110017203102548
10248,133,1.1971924263104636
10252,0,1.1272239472758363
10253,34,8.778964066819501
10257,85,3.883401084154464
10259,87,5.192590641649172
10259,93,5.3056579451647705
10261,39,4.397604941085981
10263,93,4.693248249252294
10264,124,3.9765509884919292
10266,43,3.4979117721666637
10267,127,1.0167919997239925
10269,90,4.913492324026189
1027,128,3.301026064693368
1027,34,4.139063807295866
1027,38,2.9187317041128775
10273,147,2.3360933775501542
10282,74,3.795243479202023
10283,128,5.124682695130579
10284,14,4.226932121769794
10290,33,3.945982654454745
10293,101,7.29357806343256
10294,116,0.14094610632073565
10302,120,5.023014693919485
10310,19,2.9063718202897793
10312,33,3.962078336830308
10315,155,1.22938978657788
10315,91,0.07964168871570529
10318,35,0.8380263606000965
1032,34,6.869351196173039
10322,34,4.243541631248891
10323,82,4.429019500560989
10334,156,4.401047815294634
10336,146,4.741579514570761
10339,81,5.152399000550415
10343,0,-0.24849843874349092
10343,43,3.3510088197266295
10343,96,3.478340980838035
10345,101,3.8558119576288568
10345,127,3.844550911683963
10347,48,2.9250868574524365
10349,146,3.739815709773878
1035,0,1.1542480655606984
10351,14,3.727618053868671
10351,19,4.281164092187045
1036,5,3.445223903462711
10365,133,1.0777412378985693
10367,53,4.6528822497182425
10369,82,4.389903371128817
10373,116,0.31921823711011427
10373,143,4.493252211634708
10373,156,4.649170028399235
10379,142,4.069096844567177
1038,48,4.384860192496349
10380,0,-0.10704567826826944
10380,97,3.6097843727689223
10381,156,0.46422991564180716
10384,82,4.787381204125751
10385,91,-0.09782298498691284
10389,39,2.952655223600611
10395,133,-0.04689743473650569
104,90,2.7574907965479807
10404,9,-0.03137740810768481
10407,120,4.80292437234774
10407,22,0.5189334096160954
10408,19,3.754845405586833
10409,25,0.223657577320852
10420,143,4.903707044169222
10422,155,0.009933659890270702
10424,101,4.528288846969296
10424,14,4.0235998600229035
10424,56,5.084554211890539
10427,82,3.231892613218201
10436,76,4.750618262513115
10439,85,2.303128983517239
10441,104,4.352652809137515
10441,39,5.058875092547128
10445,119,0.8045756381171761
10446,23,2.049246401885136
10447,61,1.5751844933454586
1045,17,1.384510346716373
10452,137,3.2220955338918063
10454,0,0.8598922387563451
10462,139,4.530112998584678
10463,56,4.06017788615547
10464,116,0.052235357811900175
10464,128,4.633629943886936
10464,139,4.345284247449605
10464,15,4.5221086481834
10464,19,4.066094307498758
10466,101,2.369747767658788
10466,19,3.2791099093482172
1047,127,2.821681856311735
10470,34,1.6099893197199455
10477,137,3.5193980971458285
10477,97,2.6811384366836704
10487,119,3.967570785856962
10487,93,5.079091415848915
10491,56,3.8639891844744967
10495,97,3.193803002973111
10496,97,3.928684325320929
10497,90,4.560202970605994
10500,82,4.65305749031954
10502,96,3.937855947619213
10506,35,2.05169485056597
10506,56,3.875824984917914
1051,74,5.402669483528085
10511,15,4.152423016561785
10516,137,4.862399105713047
10516,35,1.2949955143476863
10520,68,2.9600254226126386
10520,79,0.5314294022579965
10524,101,3.2289589023634515
10524,120,4.174523473523589
10526,68,4.177116603235149
10533,22,1.3139929093628728
10536,43,5.214533941225718
10537,79,-0.4924868573831288
1054,79,0.7060397257478127
10540,5,2.8835494905682575
10549,143,4.458242107238841
10549,22,0.36881284175509965
10558,73,5.004149559441551
10565,101,0.1358786782610234
10566,76,2.8439277007687602
10572,19,4.226436564184649
10580,121,3.5649719443143235
10582,119,1.210650667178942
10587,155,1.6753760606379613
1059,60,3.843592446151681
10591,11,3.6245343518349307
10591,1,4.059872487513129
10599,128,4.344043175215374
1060,33,4.449672300846834
10600,79,-0.13603932853411718
10607,153,2.675748026588055
10610,93,6.036249732519676
10613,119,4.687224422615292
10613,92,4.538990482223344
10614,43,3.1455715898852117
10618,116,-0.05283560088341803
10620,76,3.5526188162146357
10623,25,0.4655772690802346
10626,35,1.327550358778876
10629,56,4.181090295465797
10631,18,4.365802913445309
10631,82,3.6950409842801726
10632,22,-0.09534267484480724
10636,22,0.7582655040842703
10637,127,3.7454606964626365
10638,39,4.718359956587919
1064,19,4.020657839648219
10641,60,-0.3931627634452569
10650,82,2.8784788761543147
10651,35,0.9587482864497905
10651,48,3.9638391539240763
10652,139,3.9406326089346337
10653,22,0.49920480343247076
10655,23,3.14115638092429
10662,128,3.891070097089616
10666,0,1.3573383902611997
10669,137,3.7291871283712044
1067,119,1.2185253503973623
1067,143,1.8249885471685479
10672,143,2.930897865574878
10675,82,1.9801719671767477
10679,76,4.639350073659409
10682,127,-0.24085806233032175
10683,0,0.5626059938931692
10689,87,6.924490935134112
10691,11,1.7655860333112414
10693,119,4.932965361622996
10693,53,5.052777232235384
10694,87,3.7731269692290645
10697,142,2.596936076534828
10697,93,2.337764238194381
10698,87,4.9421189665471745
107,93,4.309490287776089
1070,90,5.84980697860112
10700,143,4.9901817083474675
10704,43,1.637856365230284
10707,92,4.330284101581643
10710,68,3.7753752924226984
10716,1,2.915020303816961
10723,90,4.873619537960963
10726,79,0.6800224924148153
1073,22,0.53992346441315
10731,74,1.7732141118763225
10731,82,2.976697370642315
10735,91,0.45021208003395613
10736,121,3.1027467156008295
10736,153,3.3358999206088824
10737,17,1.8173768268801975
10740,87,4.963904936792911
10740,91,0.19049969552583573
10743,7,4.400112382759834
10744,94,2.8014730040971982
10748,79,0.336632073649267
