115,2,-2.771745615658358
132,8,-0.009838296894871014
132,15,-1.5335065740937073
42,4,1.7794032532089734
112,10,-0.729976337971354
87,1,7.401735277334521
14,22,0.08557785364934568
428,16,0.9906842060572868
66,11,-3.298922159364343
394,16,-0.09282472218535263
264,16,0.3480391217100966
20,7,2.220518947041951
65,8,-0.013111104376463789
149,9,1.2414623614782225
500,12,-1.6091777159606964
201,16,-0.46842905217208936
214,19,3.992555515422473
380,8,0.007460120706232104
49,9,-0.8395080849839942
206,20,3.440535460441619
295,22,0.08725888101784689
494,15,1.2221971096933792
428,8,0.24330790969167904
197,17,0.2150732279402981
452,20,4.159376938865791
71,12,6.6377907054284835
342,0,4.109180467255273
108,0,5.575128843449358
379,2,8.009926233755808
32,18,1.5600640328526847
421,15,-2.9171774463187425
72,12,5.311449487096016
269,20,0.42792945225490986
249,22,0.10983362984391667
267,4,11.998897892338212
89,6,-1.73019669950543
224,2,1.2355218288483953
240,0,-0.8915622484936554
273,17,0.5107822483340537
252,10,6.373387651567172
48,9,11.330237621889564
99,7,-0.37762576341153326
481,2,5.814148276602456
290,3,0.3181253655706634
298,19,0.5176627978663993
245,5,1.4430881304247694
464,17,0.1707385311388494
81,11,9.78619792361439
283,2,-3.6438755809810637
78,22,0.09285415158285985
337,16,-0.037942884305848586
232,5,7.304016622067379
419,21,4.37609132309114
493,9,0.1089391949460028
150,4,-0.005645784680138377
393,1,11.127656623100233
8,17,0.056238334666807194
57,1,8.84214488927227
92,22,0.08918306455743537
64,8,-0.013961737350883399
177,9,13.182446853688973
339,22,0.02077086381169782
403,14,10.203192354019494
487,5,-0.5195850539876306
298,10,1.5436881465074848
166,17,0.16707888116560687
176,10,-2.8366293400098006
274,2,-5.995465098150191
288,15,1.6452901681183278
264,18,4.287414551128609
224,14,3.6346153735552016
259,4,-5.272990204211722
