145,17,0.288144
108,10,0.435161
430,11,1.534598
397,5,7.524202
320,9,0.111463
448,2,0.552440
480,22,0.060133
119,22,0.105534
191,8,0.008230
482,10,3.562440
387,2,8.940085
450,4,0.015661
120,5,0.018370
411,17,0.728481
344,1,8.065311
306,23,0.032082
79,11,8.996366
183,8,0.004275
474,16,0.256521
481,3,5.616122
378,12,0.002543
9,16,0.025214
412,14,3.913347
196,8,0.012234
123,21,8.335570
453,11,8.702471
497,11,0.237329
124,10,1.316774
488,19,7.949062
252,11,1.100069
436,4,8.306769
365,9,0.931196
313,10,1.919525
200,6,1.056633
293,12,6.675625
294,11,8.791491
116,1,6.307494
385,5,3.834076
458,12,0.614839
495,6,8.448989
70,14,2.905941
460,21,2.864763
367,4,0.037713
136,15,0.215167
283,4,8.348548
384,8,0.011588
74,18,7.020516
350,8,0.002543
369,12,8.168488
261,21,1.803277
454,14,3.765733
229,21,2.833131
76,22,0.059094
8,11,8.377176
5,15,0.538517
170,10,0.942452
382,4,0.002543
408,19,9.266074
38,8,0.012419
271,17,1.299681
151,17,0.087803
109,14,8.069131
309,14,4.933779
124,5,2.590490
69,1,8.483698
121,17,0.115441
223,14,2.062068
444,2,0.255534
233,5,0.698621
119,1,0.202767
44,11,8.363488
85,15,0.964003
11,2,1.545117
210,13,8.879128
37,10,8.172978
344,17,0.086354
486,20,8.039361
228,23,8.150365
453,19,8.434412
373,17,0.557713
53,4,0.013846
194,21,1.343788
320,17,0.295196
52,15,0.194119
162,16,0.097212
31,18,7.668397
389,18,8.574652
377,4,0.139929
188,22,0.050994
225,12,1.330988
371,12,9.041301
88,0,8.345016
25,8,0.019572
471,21,6.139194
346,2,4.409494
246,8,0.020173
71,5,7.974879
43,23,8.473888
55,15,0.215547
257,8,0.014985
85,4,1.458438
167,16,1.809733
397,23,2.291813
472,9,8.727208
31,6,8.495885
58,10,4.830481
377,16,0.159801
389,10,0.186282
429,0,8.105820
475,18,7.145461
454,18,7.863038
472,4,7.880404
31,23,2.154639
87,17,0.081831
265,11,4.131526
332,8,0.011236
286,22,0.060239
340,23,8.000000
243,12,1.825865
487,4,0.002543
436,21,8.082325
278,20,0.170495
472,13,0.702277
163,17,0.236707
138,4,3.963474
297,11,2.639436
380,12,0.922943
349,22,0.039084
487,16,0.161245
309,11,4.503038
25,19,3.286283
471,3,8.510237
250,20,0.840692
5,11,8.574452
99,16,0.475268
182,10,1.495162
233,3,7.817465
474,4,0.386482
38,22,0.132259
404,23,1.351874
36,18,1.030020
346,5,8.458834
80,21,0.550855
503,11,8.240357
163,8,0.009851
188,8,0.002543
428,5,8.189980
475,20,0.094173
152,21,2.107769
62,17,0.069832
237,21,2.234888
13,10,0.980189
379,16,0.164401
9,20,0.379501
142,8,0.027967
416,2,0.242941
29,20,0.339528
413,10,1.118497
475,0,3.225856
283,8,0.004462
476,2,0.071784
89,9,8.763501
406,15,1.501105
160,20,0.073574
141,8,0.005376
34,21,8.122250
302,2,2.275094
67,21,2.699476
81,9,8.922730
212,14,2.923780
159,0,0.632709
276,2,0.085534
285,17,0.385081
100,12,3.839285
10,15,0.016429
200,14,7.368443
335,8,0.007595
276,10,1.388749
494,20,8.143427
95,11,9.072245
434,10,1.296006
291,16,0.705882
199,11,8.795819
54,5,3.434294
117,15,0.094072
314,4,0.002543
375,2,0.225623
307,6,0.613399
402,21,1.773179
194,16,0.193435
422,4,0.053660
1,23,0.186988
442,11,1.156192
374,11,2.078836
62,4,0.011168
40,6,7.583814
475,1,8.214773
376,11,8.827950
313,2,1.894678
324,20,0.167396
67,10,2.313037
21,18,4.836544
123,9,0.730308
458,13,3.399604
430,23,3.562900
378,22,0.028867
254,21,6.271635
103,21,8.584277
167,22,0.202795
329,20,1.488470
321,11,3.878820
206,17,0.023801
92,10,8.191997
224,4,2.257444
72,1,8.453892
453,6,0.653670
371,2,2.732515
133,14,3.096719
398,15,1.300750
137,23,3.721626
391,12,0.605258
57,11,2.058662
299,16,0.139295
285,6,0.956523
69,12,0.362697
350,15,0.044037
105,16,0.176554
246,5,2.311960
88,17,0.046007
477,11,8.766052
381,5,0.847467
302,3,3.216173
51,14,2.305320
325,12,0.810531
211,6,0.144997
52,22,0.030146
464,22,0.026337
217,13,1.162834
119,21,8.720910
117,17,0.526292
491,4,8.418643
328,15,0.247838
181,20,0.040258
186,21,1.341565
401,4,8.983237
255,21,2.230219
31,10,2.057010
176,23,0.706857
206,9,2.769809
398,9,2.774232
439,17,0.055715
99,6,0.689943
441,5,0.697921
501,18,7.658345
141,14,7.651296
393,21,6.401427
219,6,1.144819
83,17,0.586291
195,18,0.309934
234,11,9.432882
219,5,6.212217
147,1,8.980959
249,2,0.548358
466,20,0.245952
3,0,7.770915
357,16,2.144974
449,21,4.273050
12,15,0.179453
254,11,3.312883
354,11,0.939089
15,20,0.090713
165,22,0.086608
93,15,0.141272
254,15,0.348242
76,16,0.556358
259,10,8.094935
262,21,0.628465
233,2,9.037688
445,8,0.032127
16,9,4.584857
453,0,3.405977
41,5,0.637086
195,13,8.065442
413,22,0.014623
306,4,0.002543
90,13,3.511039
446,18,6.771799
347,2,9.326991
260,14,8.176331
307,10,8.853688
40,17,0.148953
502,3,4.469227
46,0,3.395209
28,13,0.021223
271,16,0.148407
503,5,2.634270
127,16,0.170550
265,3,4.208202
434,20,0.002543
356,2,8.138906
253,11,5.042556
440,6,2.526448
279,16,0.279547
473,17,0.190539
236,18,8.046139
177,23,8.169986
273,21,3.683340
210,14,5.048603
34,14,0.876121
9,12,0.197715
391,15,8.187172
400,20,0.057250
304,6,1.371441
405,9,8.343190
219,21,2.060424
257,9,8.836006
199,17,0.409140
160,22,0.018357
234,13,3.002259
93,16,0.558099
399,22,0.057652
68,9,8.796221
153,7,3.246057
253,16,0.903909
387,4,0.020401
400,11,8.314344
103,10,7.513618
335,2,0.111117
191,11,0.147896
119,15,1.389886
206,12,0.747734
37,18,6.365861
333,17,0.123875
223,22,0.015660
205,2,8.117953
65,15,8.201244
223,20,0.028687
242,16,0.053165
46,4,0.002543
407,2,9.092347
163,9,8.220282
127,11,8.389500
270,21,1.823456
349,20,0.894238
353,22,0.168551
158,18,3.622434
240,5,1.656551
493,13,0.619905
424,12,0.212596
77,2,4.958338
123,0,8.798883
176,1,8.140598
446,2,8.291243
388,12,1.069754
338,11,8.561341
85,9,8.537094
422,12,0.472111
485,15,0.043855
163,14,4.256304
107,2,0.462825
211,2,0.105217
30,17,0.021328
386,21,2.834900
330,15,0.564778
287,12,0.712385
92,9,9.649818
451,22,0.036114
219,9,3.299131
467,20,0.148042
140,8,0.002543
422,17,0.136493
138,16,0.470456
439,13,0.360086
377,0,8.332887
57,16,0.053157
110,12,0.266007
160,6,0.728886
50,15,1.786845
308,22,0.107506
4,20,0.468447
319,14,1.020377
112,11,3.348682
224,15,1.070456
174,9,3.064806
262,22,0.022721
295,5,2.632866
149,22,0.022093
91,3,6.589583
176,16,0.337303
179,15,0.098249
274,8,0.008790
202,12,0.604639
442,12,2.502473
491,8,0.020010
329,5,8.634032
233,10,6.841276
373,1,7.938933
366,16,0.300517
21,3,2.611452
327,22,0.117373
167,11,8.468797
134,22,0.031577
299,9,1.134354
379,0,2.544478
465,0,4.133452
404,7,2.658014
220,3,1.648457
315,16,0.523224
167,2,2.006726
499,11,8.376733
467,21,3.682342
35,15,1.013205
354,4,0.140205
271,2,8.275827
132,4,1.052071
346,13,1.272974
486,11,9.424681
329,4,8.414278
294,9,8.949413
260,20,0.224168
211,11,7.036479
264,5,0.488040
220,4,0.247147
20,20,3.032398
456,19,2.064687
252,21,5.732225
496,17,0.056657
423,16,0.181038
176,8,0.011065
144,4,0.899470
451,11,0.264972
215,4,0.006325
52,6,2.630432
81,13,8.357421
134,8,0.101594
99,8,0.002543
333,8,0.020914
165,13,8.132247
381,21,8.380038
291,9,4.063055
336,11,8.664263
242,6,0.803731
328,13,8.215719
159,8,0.003899
100,4,1.690331
143,15,0.382462
25,22,0.019850
125,12,4.739024
10,10,1.222394
71,11,8.740676
426,10,8.102874
479,12,2.103100
293,15,0.223333
238,20,3.478475
137,22,0.054812
425,23,0.258114
186,22,0.052335
264,14,6.728607
493,4,0.068229
217,16,0.384303
453,3,8.169068
170,14,8.701235
404,14,4.127549
330,8,0.007948
280,17,0.033712
426,4,0.051911
415,13,8.364760
369,21,2.360004
108,17,0.022206
356,4,0.003163
216,8,0.020004
266,17,0.378335
346,6,3.409235
484,12,1.181796
378,14,2.573021
387,20,0.065417
352,17,0.033377
233,14,8.005801
317,22,0.060545
288,21,3.526382
216,9,8.355035
259,1,8.296111
244,22,0.007699
284,13,7.042856
143,22,0.020377
264,17,0.184246
398,11,4.428365
204,9,8.539979
44,8,0.002543
91,8,0.012523
286,16,0.747661
403,22,0.030355
217,14,8.015997
97,20,2.789827
10,9,1.224042
420,14,8.502734
76,8,0.002543
348,4,0.201841
358,10,2.441732
117,8,0.002543
496,12,1.900690
32,10,4.853800
339,13,8.966962
397,8,0.412142
293,22,0.086746
460,0,8.029331
368,4,0.290864
176,6,1.791423
461,4,1.096879
413,5,8.020360
30,21,7.054640
232,8,0.002543
10,0,8.203059
406,6,2.373586
256,2,9.081273
466,4,0.004761
336,5,8.129956
333,10,1.458862
360,15,0.125331
442,22,0.047205
114,22,0.059066
39,6,8.043621
338,13,0.683329
500,15,0.166810
75,8,0.015581
10,21,1.886348
305,5,8.802046
3,11,2.746963
311,17,0.241394
237,18,8.044984
498,14,2.328727
243,14,6.833145
59,4,8.665749
232,2,0.956895
159,9,0.652454
157,21,0.447936
312,12,6.866363
276,22,0.051357
500,14,3.419523
355,22,0.061691
110,10,0.795393
368,23,8.917250
42,23,1.347591
70,1,3.519355
273,14,5.936677
183,2,0.144362
109,12,8.783845
479,20,1.651095
181,16,0.370027
92,13,9.026771
479,21,3.283144
236,14,8.442827
7,21,2.532345
166,12,2.042306
161,22,0.004262
367,20,3.224944
210,12,6.227422
267,6,9.105597
407,8,0.020826
147,11,1.434282
491,23,1.775449
373,8,0.237964
200,12,1.098493
502,19,4.383810
501,5,8.002455
119,2,0.171538
387,19,1.667506
308,4,1.239877
212,8,0.002543
313,8,0.002543
91,6,2.085234
117,19,7.740493
230,16,0.232215
483,2,1.824442
181,8,0.019994
197,14,4.639714
452,11,9.536110
228,1,2.787804
